RR_Location,RR_Latitude,RR_Longitude,Station_ID,Station_Name,Station_Address,Station_City,Station_State,Station_Zip,Station_Latitude,Station_Longitude,Distance,Unleaded_Regular_Price,Unleaded_Plus_Price,Unleaded_Premium_Price,Diesel_Regular_Price,Brand,Phone,Excellent_Price,Current_Price,Transaction_Time,Transaction_Time_Ms,API_Updated,API_Updated_Time,API_Station_ID
"Road Ranger #132 - Champaign, IL",40.17769,-88.240499,PILOT #468|815 US HIGHWAY 24 W|GILMAN,PILOT #468,815 US HIGHWAY 24 W,GILMAN,IL,60938-8006,40.751595,-88.001415,41.6,3.859,4.159,4.569,5.499,PILOT,8152654754,,,2026-04-16T16:50:23.550911+00:00,,Yes,2026-04-16T16:50:23.550914+00:00,468
"Road Ranger #132 - Champaign, IL",40.17769,-88.240499,"Love's Travel Stop in Normal, IL. Store #867|2007 N Main St|Normal|RR132","Love's Travel Stop in Normal, IL. Store #867",2007 N Main St,Normal,IL,61761,40.541664,-88.998009,47.15,,,,,Love's,(309) 445-6881,,,,,No,,
"Road Ranger #132 - Champaign, IL",40.17769,-88.240499,PILOT - DECATUR|4030 E BOYD RD|DECATUR,PILOT - DECATUR,4030 E BOYD RD,DECATUR,IL,62521,39.907519,88.895694,39.4,3.999,4.599,5.079,5.359,Pilot,,,,2026-04-16T16:50:25.135914+00:00,,Yes,2026-04-16T16:50:25.135916+00:00,368
"Road Ranger #132 - Champaign, IL",40.17769,-88.240499,QUIKTRIP 7194|1505 N NEIL ST|CHAMPAIGN,QUIKTRIP 7194,1505 N NEIL ST,CHAMPAIGN,IL,61820-2224,40.13202,-88.24366,3.16,4.129,4.629,5.229,5.299,QUIKTRIP,8002473452,,,,,Yes,2026-04-16T16:56:08.869019+00:00,
"Road Ranger #136 - Cottage Grove, WI",42.9985528,-89.1996224,BP 1378500|1888 BARBER DR|STOUGHTON,BP 1378500,1888 BARBER DR,STOUGHTON,WI,53589,42.94946,-89.26955,4.9,3.899,,5.099,,BP PRODUCTS NA,6088735321,False,False,2026-04-15T16:33:30.073000,1776270810073,No,,
"Road Ranger #136 - Cottage Grove, WI",42.9985528,-89.1996224,BP 6293898|2763 COUNTY ROAD N|COTTAGE GROVE,BP 6293898,2763 COUNTY ROAD N,COTTAGE GROVE,WI,53527-9597,42.998899,-89.200507,0.05,3.899,,5.299,5.289,BP PRODUCTS NA,6088730504,False,True,2026-04-16T16:23:54.697000,1776356634697,No,,
"Road Ranger #136 - Cottage Grove, WI",42.9985528,-89.1996224,KWIK TRIP 893|1359 US HIGHWAY 51|STOUGHTON,KWIK TRIP 893,1359 US HIGHWAY 51,STOUGHTON,WI,53589-3729,42.920138,-89.250574,6,3.899,3.869,5.099,4.899,KWIK TRIP,6088730287,False,True,2026-04-16T15:47:20.386000,1776354440386,No,,
"Road Ranger #136 - Cottage Grove, WI",42.9985528,-89.1996224,"Love's Travel Stop in Dekorra - Poynette, WI. Store #637|W9493 County Road Cs|Dekorra - Poynette","Love's Travel Stop in Dekorra - Poynette, WI. Store #637",W9493 County Road Cs,Dekorra - Poynette,WI,53955,43.390296,-89.469399,30.29,3.799,4.299,4.799,4.859,Love's,(608) 635-2944,,,2026-04-16T16:52:48.841199+00:00,,Yes,2026-04-16T16:52:48.841214+00:00,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,FLYING J 643|1701 W EVERGREEN AVE|EFFINGHAM,FLYING J 643,1701 W EVERGREEN AVE,EFFINGHAM,IL,62401-4426,39.135025,-88.569373,48.15,3.859,4.399,4.979,5.499,PILOT,2173477161,,,2026-04-16T16:50:26.720502+00:00,,Yes,2026-04-16T16:50:26.720504+00:00,643
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,FUEL MART 787|1207 E SOUTHLINE RD|TUSCOLA,FUEL MART 787,1207 E SOUTHLINE RD,TUSCOLA,IL,61953-2047,39.79163,-88.259634,0.46,4.099,,,5.459,IFM'S   1,2172533925,False,True,2026-04-16T14:20:08.605000,1776349208605,No,,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,IL 0229|314 E SOUTHLINE RD|TUSCOLA,IL 0229,314 E SOUTHLINE RD,TUSCOLA,IL,61953-2057,39.79162,-88.283714,0.82,4.249,,,,EXXONMOBIL,2172531099,False,True,2026-04-16T14:03:28.327000,1776348208327,No,,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,LANMAN OIL CO.|1000 E SOUTHLINE RD|TUSCOLA,LANMAN OIL CO.,1000 E SOUTHLINE RD,TUSCOLA,IL,61953-2044,39.79161,-88.27198,0.2,4.199,,,5.389,MARATHON,2172533116,False,True,2026-04-16T16:39:20.203000,1776357560203,No,,
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,PILOT 165|2500 N 3RD ST|EFFINGHAM,PILOT 165,2500 N 3rd ST,EFFINGHAM,IL,,39.149186,-88.530599,46.61,3.859,4.389,4.949,5.499,Pilot,,,,2026-04-16T16:50:28.303165+00:00,,Yes,2026-04-16T16:50:28.303168+00:00,165
"Road Ranger #139 - Tuscola, IL",39.7919732,-88.2683213,"Love's Travel Stop in Tuscola, IL. Store #798|809 Moore Ave|Tuscola","Love's Travel Stop in Tuscola, IL. Store #798",809 Moore Ave,Tuscola,IL,61953,39.793161,-88.266061,0.15,4.199,4.699,5.199,5.489,Love's,(217) 253-6855,,,2026-04-16T16:52:50.626922+00:00,,Yes,2026-04-16T16:52:50.626935+00:00,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,BP 9657560|1302 RAYMOND DR|MENDOTA,BP 9657560,1302 RAYMOND DR,MENDOTA,IL,61342-9300,41.554386,-89.06639,0.04,,4.549,,5.299,BP PRODUCTS NA,8155393300,False,True,2026-04-16T16:38:02.174000,1776357482174,No,,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,"Love's Travel Stop in Oglesby, IL. Store #529|1001 W. Walnut St.|Oglesby","Love's Travel Stop in Oglesby, IL. Store #529",1001 W. Walnut St.,Oglesby,IL,61348,41.293551,-89.086601,18.02,3.999,4.499,4.999,5.489,Love's,(815) 883-3561,,,2026-04-16T16:53:23.226307+00:00,,Yes,2026-04-16T16:53:23.226318+00:00,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,"Love's Travel Stop in Utica , IL. Store #351|3020 E. 8th Rd.|Utica|RR140","Love's Travel Stop in Utica , IL. Store #351",3020 E. 8th Rd.,Utica ,IL,61373,41.370086,-89.00914,13.05,,,,,Love's,(815) 667-4572,,,,,No,,
"Road Ranger #140 - Mendota, IL",41.5538796,-89.066747,MENDOTA CITGO|208 12TH ST|MENDOTA,MENDOTA CITGO,208 12TH ST,MENDOTA,IL,61342,41.55495,-89.1115,2.32,4.099,,,,CITGO,8155382923,False,True,2026-04-15T18:38:06.195000,1776278286195,No,,
"Road Ranger #141 - Brazil, IN",39.523652,-87.1250154,BP 6623045|1030 W STATE ROAD 42|BRAZIL,BP 6623045,1030 W STATE ROAD 42,BRAZIL,IN,47834-7509,39.445907,-87.126879,0.07,3.879,,,5.449,BP PRODUCTS NA,8124428022,False,True,2026-04-16T13:55:51.714000,1776347751714,No,,
"Road Ranger #141 - Brazil, IN",39.523652,-87.1250154,PILOT SITE 444|4376 N STATE ROAD 59|BRAZIL,PILOT SITE 444,4376 N STATE ROAD 59,BRAZIL,IN,47834-7561,39.452514,-87.126276,0.37,3.899,4.419,4.899,5.599,PILOT,8124469400,,,2026-04-16T16:50:29.911502+00:00,,Yes,2026-04-16T16:50:29.911504+00:00,444
"Road Ranger #141 - Brazil, IN",39.523652,-87.1250154,,Petro Brazil,,Brazil,Indiana,,39.4455,-87.127,0.13,3.899,4.349,4.849,5.599,TA-Petro,,,,2026-04-16T16:56:26.349124+00:00,,Yes,2026-04-16T16:56:26.349150+00:00,
"Road Ranger #141 - Brazil, IN",39.523652,-87.1250154,SPEEDWAY|4425 N STATE ROUTE|,SPEEDWAY,4425 N STATE ROUTE,,,,39.45222243,-87.12731601,0.44,3.889,4.389,4.889,5.349,Speedway,,,,22 hours ago,,Yes,2026-04-16T16:55:46.286940+00:00,43943
"Road Ranger #144 - Elk Run Heights, IA",42.4612404,-92.2473477,FLYING J 637|445 EVANSDALE DR|EVANSDALE,FLYING J 637,445 EVANSDALE DR,EVANSDALE,IA,50707-2175,42.45987,-92.25069,0.19,3.399,3.879,4.349,5.159,PILOT,3192917714,,,2026-04-16T16:50:31.499186+00:00,,Yes,2026-04-16T16:50:31.499189+00:00,637
"Road Ranger #144 - Elk Run Heights, IA",42.4612404,-92.2473477,"Love's Travel Stop in Waterloo, IA. Store #702|3301 Greyhound Dr|Waterloo","Love's Travel Stop in Waterloo, IA. Store #702",3301 Greyhound Dr,Waterloo,IA,50701,42.461731,-92.404041,7.99,3.479,3.929,4.279,5.139,Love's,(319) 234-4378,,,2026-04-16T16:53:25.200774+00:00,,Yes,2026-04-16T16:53:25.200786+00:00,
"Road Ranger #144 - Elk Run Heights, IA",42.4612404,-92.2473477,PILOT 1092|8950 EARHART LN SW|CEDAR RAPIDS,PILOT 1092,8950 EARHART LN SW,CEDAR RAPIDS,IA,52404-8968,41.89096,-91.66639,49.37,3.599,3.899,4.699,5.159,PILOT,8005626210,,,2026-04-16T16:50:33.095844+00:00,,Yes,2026-04-16T16:50:33.095846+00:00,1092
"Road Ranger #145 - Fenton, MO",38.543606,-90.4399195,FLYING J 645|1310 E CHAIN OF ROCKS RD|PONTOON BEACH,FLYING J 645,1310 E CHAIN OF ROCKS RD,PONTOON BEACH,IL,62040-2860,38.76106,-90.06373,25.25,4.199,4.809,5.269,5.499,PILOT,6189311580,,,2026-04-16T16:50:34.679810+00:00,,Yes,2026-04-16T16:50:34.679811+00:00,645
"Road Ranger #145 - Fenton, MO",38.543606,-90.4399195,MR FUEL 717|3324 HIGHWAY 100|VILLA RIDGE,MR FUEL 717,3324 HIGHWAY 100,VILLA RIDGE,MO,63089-1466,38.476,-90.85201,22.76,3.799,,,4.999,PILOT,6364515569,True,True,2026-04-16T16:02:05.471000,1776355325471,No,,
"Road Ranger #145 - Fenton, MO",38.543606,-90.4399195,PILOT|1475 THORNTON ST|PACIFIC,PILOT,1475 THORNTON ST,PACIFIC,,,38.48708665,-90.75819783,17.65,3.899,4.199,4.999,5.199,Pilot,,,,2026-04-16T16:50:36.331973+00:00,,Yes,2026-04-16T16:50:36.331987+00:00,208
"Road Ranger #145 - Fenton, MO",38.543606,-90.4399195,QUIKTRIP 0641|604 BIG BEND RD|BALLWIN,QUIKTRIP 0641,604 BIG BEND RD,BALLWIN,MO,63021-7786,38.568349,-90.524124,4.86,3.869,4.169,4.519,4.899,QUIKTRIP,8002473452,,,,,Yes,2026-04-16T16:56:10.103940+00:00,
"Road Ranger #145 - Fenton, MO",38.543606,-90.4399195,QUIKTRIP 0642|1923 BOWLES AVE|FENTON,QUIKTRIP 0642,1923 BOWLES AVE,FENTON,MO,63026-1928,38.54092,-90.46936,1.6,3.849,4.149,4.499,4.889,QUIKTRIP,8002473452,,,,,Yes,2026-04-16T16:56:11.302989+00:00,
"Road Ranger #145 - Fenton, MO",38.543606,-90.4399195,Phillips - 600|600 Gravois Rd|FENTON,Phillips 66 - 600,600 Gravois Rd,FENTON,MO,63026,38.51165,-90.44069,2.12,3.899,4.199,4.499,,PHILLIPS 66,9999999999,,,2026-04-16T16:56:41.052913+00:00,,Yes,2026-04-16T16:56:41.052927+00:00,dd50785c-dcfc-437d-b02f-b8396010850d
"Road Ranger #145 - Fenton, MO",38.543606,-90.4399195,Phillips - 698|698 GRAVOIS BLUFFS BLVD|FENTON,Phillips 66 - 698,698 GRAVOIS BLUFFS BLVD,FENTON,MO,63026-7714,38.50755,-90.44333,2.5,3.879,4.179,4.479,4.879,PHILLIPS 66,3144091900,,,2026-04-16T16:56:43.169957+00:00,,Yes,2026-04-16T16:56:43.169969+00:00,efa49e62-392e-466e-952c-757c5fc04cee
"Road Ranger #145 - Fenton, MO",38.543606,-90.4399195,WALLY'S|950 ASSEMBLY PKWY|FENTON,WALLY'S,950 ASSEMBLY PKWY,FENTON,MO,63026,38.544817,-90.463595,1.28,,4.189,4.539,4.889,UNBRANDED,6366787018,False,True,2026-04-16T16:22:05.948000,1776356525948,No,,
"Road Ranger #153 - Rochelle, IL",41.9342969,-89.06788728,BENNY'S CORNER MARKE|601 FLAGG RD|ROCHELLE,BENNY'S CORNER MARKE,601 FLAGG RD,ROCHELLE,IL,61068,41.94126,-89.06654,0.49,4.199,,,,EXXONMOBIL,8155616270,False,True,2026-04-16T14:35:37.904000,1776350137904,No,,
"Road Ranger #153 - Rochelle, IL",41.9342969,-89.06788728,BP 2618800|1180 N 7TH ST|ROCHELLE,BP 2618800,1180 N 7TH ST,ROCHELLE,IL,61068,41.935946,-89.068183,0.11,4.209,,,,BP PRODUCTS NA,8155625593,False,True,2026-04-15T20:11:54.627000,1776283914627,No,,
"Road Ranger #153 - Rochelle, IL",41.9342969,-89.06788728,SHELL SERVICE STATIO|505 W IL ROUTE 38|ROCHELLE,SHELL SERVICE STATIO,505 W IL ROUTE 38,ROCHELLE,IL,61068-1199,41.9337318,-89.06723129,0.05,4.199,,5.299,4.999,SHELL,7795527895,False,True,2026-04-16T15:47:59.283000,1776354479283,No,,
"Road Ranger #153 - Rochelle, IL",41.9342969,-89.06788728,STOP-N-GO #1530|1000 S 7TH ST|ROCHELLE,STOP-N-GO #1530,1000 S 7TH ST,ROCHELLE,IL,61068,41.90965,-89.06848,1.7,4.029,,,,KWIK TRIP,8155620071,True,True,2026-04-16T15:57:43.382000,1776355063382,No,,
"Road Ranger #157 - Okawville, IL",38.4364187,-89.5347246,CIRCLE K 1350|107 W ELM ST|OKAWVILLE,CIRCLE K 1350,107 W ELM ST,OKAWVILLE,IL,62271-1701,38.43057,-89.550703,0.95,4.249,4.849,5.149,5.499,CIRCLE K,6182431046,,,2026-04-13 11:04:00.0,,Yes,2026-04-16T16:51:52.470639+00:00,4701350
"Road Ranger #157 - Okawville, IL",38.4364187,-89.5347246,"Love's Travel Stop in New Baden, IL. Store #583|8690 Richter School Rd|New Baden","Love's Travel Stop in New Baden, IL. Store #583",8690 Richter School Rd,New Baden,IL,62265,38.534515,-89.732292,12.65,,,,,Love's,(618) 588-2257,,,,,No,,
"Road Ranger #181 - Springfield, IL",39.7128674,-89.648992,CIRCLE K SITE #0140|1201 TORONTO RD|SPRINGFIELD,CIRCLE K SITE #0140,1201 TORONTO RD,SPRINGFIELD,IL,62712-8620,39.71387,-89.63897,0.54,4.299,4.999,5.399,,CIRCLE K,2175294773,,,2026-03-31 13:15:00.0,,Yes,2026-04-16T16:51:54.538698+00:00,4700140
"Road Ranger #181 - Springfield, IL",39.7128674,-89.648992,JIFFI STOP 20|3062 ADLAI STEVENSON DR|SPRINGFIELD,JIFFI STOP 20,3062 ADLAI STEVENSON DR,SPRINGFIELD,IL,62703-4422,39.75773,-89.60967,3.74,4.079,4.749,5.549,5.299,SHELL,8000000000,True,True,2026-04-16T16:15:28.992000,1776356128992,No,,
"Road Ranger #181 - Springfield, IL",39.7128674,-89.648992,QIK N EZ #61|1230 TORONTO RD|SPRINGFIELD,QIK N EZ #61,1230 TORONTO RD,SPRINGFIELD,IL,62712-8690,39.71382,-89.63767,0.61,4.299,4.799,5.299,5.599,QIK N EZ,2175851230,False,True,2026-04-16T16:34:16.149000,1776357256149,No,,
"Road Ranger #185 - McLean, IL",40.3179987,-89.1690822,CASEYS #2554|2017 FOX CREEK RD|BLOOMINGTON,CASEYS #2554,2017 FOX CREEK RD,BLOOMINGTON,IL,61701-9531,40.44975,-89.01903,12.05,4.279,,,5.549,CASEY'S GENERAL STORE,5153814756,,,04/16/2026 10:59:15 PM,,Yes,2026-04-16T16:51:43.916545+00:00,2554
"Road Ranger #185 - McLean, IL",40.3179987,-89.1690822,MINIT MART #0799|401 E SOUTH ST|MCLEAN,MINIT MART #0799,401 E SOUTH ST,MCLEAN,IL,61754-9357,40.312717,-89.169337,0.37,4.019,,4.939,5.479,UNKNOWN,9999999999,False,True,2026-04-16T16:33:49.535000,1776357229535,No,,
"Road Ranger #185 - McLean, IL",40.3179987,-89.1690822,THORNTONS #369|2903 WOODLAWN RD|LINCOLN,THORNTONS #369,2903 WOODLAWN RD,LINCOLN,IL,62656-9633,40.15785,-89.41113,16.89,4.289,4.589,4.889,5.249,THORNTONS,2177323915,,,2026-04-16 12:44:27,,Yes,2026-04-16T16:52:11.172082+00:00,
"Road Ranger #186 - Minonk, IL",40.9134707,-89.0534671,CASEYS #1326|115 E 5TH ST|MINONK,CASEYS #1326,115 E 5TH ST,MINONK,IL,61760-1301,40.901807,-89.033651,1.31,4.159,,,5.439,CASEY'S GENERAL STORE,3093242066,,,04/16/2026 10:59:13 PM,,Yes,2026-04-16T16:51:43.916552+00:00,1326
"Road Ranger #186 - Minonk, IL",40.9134707,-89.0534671,"Love's Travel Stop in Normal, IL. Store #867|2007 N Main St|Normal|RR186","Love's Travel Stop in Normal, IL. Store #867",2007 N Main St,Normal,IL,61761,40.541664,-88.998009,25.82,,,,,Love's,(309) 445-6881,,,,,No,,
"Road Ranger #186 - Minonk, IL",40.9134707,-89.0534671,PILOT|1522 W MARKET ST|,PILOT,1522 W MARKET ST,,,,40.48273326,-89.01723941,29.82,3.959,4.389,5.059,5.489,Pilot,,,,2026-04-16T16:50:37.924747+00:00,,Yes,2026-04-16T16:50:37.924750+00:00,299
"Road Ranger #187 - Chicago, IL",41.831278,-87.6946279,MARATHON|3541 S CALIFORNIA AVE|CHICAGO,MARATHON,3541 S CALIFORNIA AVE,CHICAGO,IL,,41.82892791,-87.69452973,0.16,,,,,Wex,,,,,,No,,
"Road Ranger #187 - Chicago, IL",41.831278,-87.6946279,THORNTONS #322|3540 S CALIFORNIA AVE|CHICAGO,THORNTONS #322,,CHICAGO,IL,,41.83051515,-87.69578775,0.12,4.349,4.949,5.449,5.299,Thorntons,,,,2026-04-16 12:40:32,,Yes,2026-04-16T16:52:12.879687+00:00,
"Road Ranger #203 - Rockford, IL",42.2085811,-89.1076044,"Love's Travel Stop in Rockford, IL. Store #775|4628 South Main Street|Rockford","Love's Travel Stop in Rockford, IL. Store #775",4628 South Main Street,Rockford,IL,61102,42.21505,-89.107076,0.45,4.149,4.649,5.149,5.249,Love's,(779) 238-5956,,,2026-04-16T16:53:58.809719+00:00,,Yes,2026-04-16T16:53:58.809731+00:00,
"Road Ranger #203 - Rockford, IL",42.2085811,-89.1076044,SOUTH MAIN MART|550 SOUTHROCK DR|ROCKFORD,SOUTH MAIN MART,550 SOUTHROCK DR,ROCKFORD,IL,61102-4678,42.22515,-89.110051,1.15,4.219,4.769,5.319,,EXXONMOBIL,8159661351,False,True,2026-04-16T16:43:11.956000,1776357791956,No,,
"Road Ranger #205 - South Beloit, IL",42.4909647,-88.9992534,FAS. FUEL SHIRLAND|518 SHIRLAND AVE|SOUTH BELOIT,FAS. FUEL SHIRLAND,518 SHIRLAND AVE,SOUTH BELOIT,IL,61080-1308,42.49628,-89.044061,2.33,3.999,,,,UNBRANDED,8159574133,False,True,2026-04-16T12:39:07.621000,1776343147621,No,,
"Road Ranger #205 - South Beloit, IL",42.4909647,-88.9992534,FLYING J 646|16049 WILLOWBROOK RD|SOUTH BELOIT,FLYING J 646,16049 WILLOWBROOK RD,SOUTH BELOIT,IL,61080-9562,42.493222,-89.000179,0.16,4.099,4.549,5.199,5.799,PILOT,8153894760,,,2026-04-16T16:50:39.539278+00:00,,Yes,2026-04-16T16:50:39.539281+00:00,646
"Road Ranger #205 - South Beloit, IL",42.4909647,-88.9992534,KWIK TRIP #1276|16040 OAKFIELD PKWY|SOUTH BELOIT,KWIK TRIP #1276,16040 OAKFIELD PKWY,SOUTH BELOIT,IL,61080,42.48184,-89.02549,0.49,4.099,3.999,5.499,,KWIK TRIP,6087818988,False,True,2026-04-16T16:01:24.766000,1776355284766,No,,
"Road Ranger #205 - South Beloit, IL",42.4909647,-88.9992534,"Love's Travel Stop in Roscoe, IL. Store #322|13477 Quality Dr.|Roscoe","Love's Travel Stop in Roscoe, IL. Store #322",13477 Quality Dr.,Roscoe,IL,61073,42.455985,-88.998069,2.42,3.899,4.399,4.899,5.789,Love's,(815) 389-1923,,,2026-04-16T16:54:00.182267+00:00,,Yes,2026-04-16T16:54:00.182278+00:00,
"Road Ranger #205 - South Beloit, IL",42.4909647,-88.9992534,PILOT|3001 MILWAUKEE RD|BELOIT,PILOT,3001 MILWAUKEE RD,BELOIT,,,42.52687357,-88.97972253,2.67,3.899,4.549,5.149,5.799,Pilot,,,,2026-04-16T16:50:41.122690+00:00,,Yes,2026-04-16T16:50:41.122693+00:00,289
"Road Ranger #205 - South Beloit, IL",42.4909647,-88.9992534,SPEEDWAY 3962|5951 E ROCKTON RD|ROSCOE,SPEEDWAY 3962,5951 E ROCKTON RD,ROSCOE,,,42.45636274,-89.00087457,2.39,3.899,4.499,4.999,5.499,Speedway,,,,a minute ago,,Yes,2026-04-16T16:55:47.981590+00:00,43526
"Road Ranger #205 - South Beloit, IL",42.4909647,-88.9992534,THORNTONS #221331 DIESE|13555 WILLOWBROOK RD|ROSCOE,THORNTONS #221331 DIESE,13555 WILLOWBROOK RD,ROSCOE,IL,61073,42.457568,-89.000018,2.31,3.899,4.499,4.999,5.499,THORNTONS,1231231234,,,2026-04-16 12:41:45,,Yes,2026-04-16T16:52:14.571181+00:00,
"Road Ranger #206 - Winnebago, IL",42.2802763,-89.2422629,QUIKTRIP 4428|1555 SANDY HOLLOW RD|ROCKFORD,QUIKTRIP 4428,1555 SANDY HOLLOW RD,ROCKFORD,IL,61109-2124,42.2234,-89.07314,9.5,4.099,4.599,5.099,5.149,QUIKTRIP,8002473452,,,,,Yes,2026-04-16T16:56:12.498197+00:00,
"Road Ranger #206 - Winnebago, IL",42.2802763,-89.2422629,WINNEBAGO CORNERS MA|903 N ELIDA ST|WINNEBAGO,WINNEBAGO CORNERS MA,903 N ELIDA ST,WINNEBAGO,IL,61088-8622,42.27895,-89.24163,0.1,4.299,4.849,5.399,,EXXONMOBIL,8153352377,False,True,2026-04-16T16:42:47.496000,1776357767496,No,,
"Road Ranger #209 - Oakdale, WI",43.9636232,-90.3757182,FLYING J|780 WI-54|BLACK,FLYING J,780 WI-54,BLACK,,,44.29544092,-90.82944596,32.13,3.699,3.999,4.949,4.899,Pilot,,,,2026-04-16T16:50:42.750438+00:00,,Yes,2026-04-16T16:50:42.750440+00:00,756
"Road Ranger #209 - Oakdale, WI",43.9636232,-90.3757182,KWIK TRIP 775|611 GATEWAY AVE|MAUSTON,KWIK TRIP 775,611 GATEWAY AVE,MAUSTON,WI,53948-1429,43.79674,-90.06179,19.43,3.589,3.589,4.819,4.699,KWIK TRIP,6088472333,True,True,2026-04-16T15:40:20.339000,1776354020339,No,,
"Road Ranger #209 - Oakdale, WI",43.9636232,-90.3757182,"Love's Travel Stop in Oakdale, WI. Store #345|220 Oakwood St.|Oakdale","Love's Travel Stop in Oakdale, WI. Store #345",220 Oakwood St.,Oakdale,WI,54660,43.961187,-90.378159,0.21,3.899,4.399,4.899,4.629,Love's,(608) 372-3820,,,2026-04-16T16:54:01.593535+00:00,,Yes,2026-04-16T16:54:01.593547+00:00,
"Road Ranger #209 - Oakdale, WI",43.9636232,-90.3757182,PILOT|1101 GATEWAY AVE|MAUSTON,PILOT,1101 GATEWAY AVE,MAUSTON,,,43.79715303,-90.05095188,19.85,3.619,4.219,4.749,4.899,Pilot,,,,2026-04-16T16:50:44.378034+00:00,,Yes,2026-04-16T16:50:44.378037+00:00,164
"Road Ranger #210 - Rochelle, IL",41.9338987,-89.0349575,CIRCLEK# 4701408|1110 DEMENT RD|ROCHELLE,CIRCLEK# 4701408,1110 DEMENT RD,ROCHELLE,IL,61068,41.934771,-89.034414,0.07,4.049,4.749,5.049,5.349,CIRCLE K,8155611603,,,2026-04-15 09:13:00.0,,Yes,2026-04-16T16:51:56.615786+00:00,4701408
"Road Ranger #210 - Rochelle, IL",41.9338987,-89.0349575,"Love's Travel Stop in Monroe Center, IL. Store #851|16991 E Illinois Rte 72|Monroe Center","Love's Travel Stop in Monroe Center, IL. Store #851",16991 E Illinois Rte 72,Monroe Center,IL,61052,42.099645,-89.018089,11.49,4.099,4.599,5.099,5.789,Love's,(815) 393-3416,,,2026-04-16T16:54:04.304047+00:00,,Yes,2026-04-16T16:54:04.304058+00:00,
"Road Ranger #210 - Rochelle, IL",41.9338987,-89.0349575,"Love's Travel Stop in Rochelle, IL. Store #754|400 Steward Road|Rochelle","Love's Travel Stop in Rochelle, IL. Store #754",400 Steward Road,Rochelle,IL,61068,41.898041,-89.066732,2.97,4.029,4.529,5.029,5.589,Love's,(815) 561-1125,,,2026-04-16T16:54:02.938768+00:00,,Yes,2026-04-16T16:54:02.938779+00:00,
"Road Ranger #210 - Rochelle, IL",41.9338987,-89.0349575,PETRO CENTER ROCHELL|900 PETRO RD|ROCHELLE,PETRO CENTER ROCHELL,900 PETRO RD,ROCHELLE,IL,61068-9687,41.93631,-89.03444,0.17,,,,5.799,TA-Petro,8155623716,False,True,2026-04-16T11:19:16.720000,1776338356720,No,,
"Road Ranger #210 - Rochelle, IL",41.9338987,-89.0349575,PILOT 1181|1201 E IL ROUTE 38|ROCHELLE,PILOT 1181,1201 E IL ROUTE 38,ROCHELLE,IL,61068-2323,41.93478,-89.0171,0.92,4.029,4.629,5.129,5.799,PILOT,8005626210,,,2026-04-16T16:50:45.989677+00:00,,Yes,2026-04-16T16:50:45.989680+00:00,1181
"Road Ranger #211 - Loves Park, IL",42.3195639,-88.9693605,CASEYS #3760|4001 INTERSTATE BLVD|LOVES PARK,CASEYS #3760,4001 INTERSTATE BLVD,LOVES PARK,IL,61111-5701,42.31922,-88.95779,0.59,4.179,4.529,5.179,5.199,CASEY'S GENERAL STORE,7793400430,,,04/16/2026 10:59:12 PM,,Yes,2026-04-16T16:51:43.916565+00:00,3760
"Road Ranger #211 - Loves Park, IL",42.3195639,-88.9693605,COSTCO|5000 STADIUM DR|LOVES,COSTCO,5000 STADIUM DR,LOVES,,,42.31997725,-88.9619184,0.38,,,,,Wex,,,,,,No,,
"Road Ranger #211 - Loves Park, IL",42.3195639,-88.9693605,QUIKTRIP 7206|8070 E STATE ST|ROCKFORD,QUIKTRIP 7206,8070 E STATE ST,ROCKFORD,IL,61108-2700,42.271861,-88.958535,3.34,4.099,4.599,5.099,5.149,QUIKTRIP,8002473452,,,,,Yes,2026-04-16T16:56:13.738154+00:00,
"Road Ranger #211 - Loves Park, IL",42.3195639,-88.9693605,TOLLWAY MOBIL|7490 E RIVERSIDE BLVD|LOVES PARK,TOLLWAY MOBIL,7490 E RIVERSIDE BLVD,LOVES PARK,IL,61111-5630,42.319052,-88.970396,0.06,4.259,4.809,5.359,,EXXONMOBIL,8156376434,False,True,2026-04-16T16:01:45.217000,1776355305217,No,,
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,Phillips - 605|605 W PERU ST|PRINCETON,Phillips - 605,605 W PERU ST,PRINCETON,IL,61356-6820,41.37168,-89.47239,2.16,4.179,4.479,,5.249,PHILLIPS 66,8158720731,,,2026-04-16T16:56:44.991747+00:00,,Yes,2026-04-16T16:56:44.991759+00:00,75f9965c-937e-4f63-bd10-796d51815682
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,BP 9157801|1838 N MAIN ST|PRINCETON,BP 9157801,1838 N MAIN ST,PRINCETON,IL,61356-9784,41.39289,-89.466861,0.71,4.179,,,5.249,BP PRODUCTS NA,8158720630,False,True,2026-04-16T16:42:58.773000,1776357778773,No,,
